Word,Match Type,Language,Type,Severity,Substring Match,Language,Type,Severity,Substring Match,...
lnb819,not_exact,,,,ln,en,Disney,none
pasaemi,not_exact,,,,pas,en,Disney,none
papasmurf,not_exact,,,,pas,en,Disney,none
circuspanda,not_exact,,,,panda,en,Disney,none
FortuneGT,not_exact,,,,neg,en,Disney,none
Panda Fire,not_exact,,,,panda,en,Disney,none
Pandas on top of the World,not_exact,,,,panda,en,Disney,none
little boy swag,not_exact,,,,swag,en,Disney,none
sailnit,not_exact,,,,ln,en,Disney,none
poloswagger30,not_exact,,,,swag,en,Disney,none
unique_1000,not_exact,,,,niq,en,Bigotry-Racism;Microsoft;Vulgarity,high
SuperSean1976,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
makaylnn,not_exact,,,,ln,en,Disney,none
ModelMan1987,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
JamesRocker1411,not_exact,,,,rocker,en,Disney,none
Hallnavy,not_exact,,,,ln,en,Disney,none
Tolnik,not_exact,,,,ln,en,Disney,none
RR Smooth,not_exact,,,,smooth,en,Disney,none
infin1994,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
King of the Toys,not_exact,,,,the toy,en,Disney,none
J.Isidro,not_exact,,,,.is,en,Disney,none
K97VL73LNX7P,not_exact,,,,ln,en,Disney,none
pandacuteness,not_exact,,,,panda,en,Disney,none
panda12208,not_exact,,,,panda,en,Disney,none
rpaxton1989,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
acornman1977,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
JCSmoothDeNada0373,not_exact,,,,smooth,en,Disney,none
Plutoterian1930,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
dytacon,not_exact,,,,taco,en,Disney,none
mickeypalnick,not_exact,,,,ln,en,Disney,none
pythonicz,not_exact,,,,python,en,Disney,none
Swaggyboy283957,not_exact,,,,swag,en,Disney,none
pizzatacos129,not_exact,,,,taco,en,Disney,none
Dominiq222,not_exact,,,,niq,en,Bigotry-Racism;Microsoft;Vulgarity,high
pashauniverse,not_exact,,,,pas,en,Disney,none
Tyswag,not_exact,,,,swag,en,Disney,none
xetrotpolnud,not_exact,,,,ln,en,Disney,none
zarapash,not_exact,,,,pas,en,Disney,none
idk SWAGG,not_exact,,,,swag,en,Disney,none
JacobPanda9,not_exact,,,,panda,en,Disney,none
tellnotales33,not_exact,,,,ln,en,Disney,none
funcoolnice,not_exact,,,,ln,en,Disney,none
Radeleon19,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
Dark Jedi Panda,not_exact,,,,panda,en,Disney,none
RumpleSmoothSkn,not_exact,,,,smooth,en,Disney,none
rockerchick1994,not_exact,,,,rocker,en,Disney,none
plnkfmly,not_exact,,,,ln,en,Disney,none
MikeRN1985,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
Snekypanda,not_exact,,,,panda,en,Disney,none
mentalnuggets,not_exact,,,,ln,en,Disney,none
WDWfan1971,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
jon1980,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
michaelnoah11,not_exact,,,,ln,en,Disney,none
PapaSteveZ108,not_exact,,,,pas,en,Disney,none
scenegraph,not_exact,,,,neg,en,Disney,none
xdxdpas,not_exact,,,,pas,en,Disney,none
Dizneguy,not_exact,,,,neg,en,Disney,none
affxtion1998,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
elijahpanda5,not_exact,,,,panda,en,Disney,none
ShtakoTaco,not_exact,,,,taco,en,Disney,none
neijahSWAG,not_exact,,,,swag,en,Disney,none
King_Swag7,not_exact,,,,swag,en,Disney,none
Raynigrl,not_exact,,,,nigr,en,Bigotry-Racism;Microsoft;Vulgarity,high
vivaelpaso,not_exact,,,,pas,en,Disney,none
Hepasto,not_exact,,,,pas,en,Disney,none
kermitthebear,not_exact,,,,mitt,en,Disney,none
AznPanda,not_exact,,,,panda,en,Disney,none
Renegaderawr,not_exact,,,,neg,en,Disney,none
Giannamariejack,not_exact,,,,ejac,en,Grooming;Microsoft;Sexual,high
AmandaMcPanda,not_exact,,,,panda,en,Disney,none
Kmehler,not_exact,,,,meh,en,Disney,none
gjpaso,not_exact,,,,pas,en,Disney,none
Lnw1986,not_exact,,,,ln,en,Disney,none
d24swaggin,not_exact,,,,swag,en,Disney,none
duncan1974,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
awesomehero14775,not_exact,,,,meh,en,Disney,none
Disneyfan1901,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
gameheros,not_exact,,,,meh,en,Disney,none
pandadubs,not_exact,,,,panda,en,Disney,none
DaxRodgers7,not_exact,,,,rodger,en,Disney,none
nego_0,not_exact,,,,neg,en,Disney,none
Pandabiscuit,not_exact,,,,panda,en,Disney,none
Mddavidon1977,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
PandaAstronaut,not_exact,,,,panda,en,Disney,none
Knightspast,not_exact,,,,pas,en,Disney,none
pandalover123,not_exact,,,,panda,en,Disney,none
sikhswag,not_exact,,,,swag,en,Disney,none
robineggblue2009,not_exact,,,,neg,en,Disney,none
Irishatc,not_exact,,,,shat,en,Microsoft;Vulgarity,high
smitty007,not_exact,,,,mitt,en,Disney,none
awesomeTACOS1,not_exact,,,,taco,en,Disney,none
Infinity_Panda,not_exact,,,,panda,en,Disney,none
SkyCompass18,not_exact,,,,pas,en,Disney,none
jennallen19,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
Socalntve76,not_exact,,,,ln,en,Disney,none
pandagirl,not_exact,,,,panda,en,Disney,none
kron_tacos,not_exact,,,,taco,en,Disney,none
6Finnegans,not_exact,,,,neg,en,Disney,none
TacoWaffle,not_exact,,,,taco,en,Disney,none
Papas 805,not_exact,,,,pas,en,Disney,none
swagga,not_exact,,,,swag,en,Disney,none
ShatterShot,not_exact,,,,shat,en,Microsoft;Vulgarity,high
TouchyWalnut,not_exact,,,,ln,en,Disney,none
Jen1986,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
catman1958,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
pasolero16,not_exact,,,,pas,en,Disney,none
Khan1997,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
YogiYogurt,not_exact,,,,yogurt,en,Disney,none
swagmike5000,not_exact,,,,swag,en,Disney,none
Dynamic_taco,not_exact,,,,taco,en,Disney,none
mikethelnight5,not_exact,,,,ln,en,Disney,none
Aprilnjimi,not_exact,,,,ln,en,Disney,none
PaPaSnooPaLooP,not_exact,,,,pas,en,Disney,none
BlameHajji,not_exact,,,,meh,en,Disney,none
partypandah,not_exact,,,,panda,en,Disney,none
modalnodes77,not_exact,,,,ln,en,Disney,none
Valnix,not_exact,,,,ln,en,Disney,none
Renegade397,not_exact,,,,neg,en,Disney,none
ZombiPanda1013,not_exact,,,,panda,en,Disney,none
R3NEGADE480,not_exact,,,,neg,en,Disney,none
PandaPaws52724,not_exact,,,,panda,en,Disney,none
manager 1392,not_exact,,,,nager,en,Bigotry-Racism;Microsoft;Vulgarity,high
Thatmarineguy87,not_exact,,,,neg,en,Disney,none
Disinegrate,not_exact,,,,neg,en,Disney,none
sonique128,not_exact,,,,niq,en,Bigotry-Racism;Microsoft;Vulgarity,high
HugoSwaggy,not_exact,,,,swag,en,Disney,none
thatoneguy1010,not_exact,,,,neg,en,Disney,none
mcpassion,not_exact,,,,pas,en,Disney,none
SeanSwagger,not_exact,,,,swag,en,Disney,none
Infinity Rocker,not_exact,,,,rocker,en,Disney,none
dolphinegirl,not_exact,,,,neg,en,Disney,none
swaggerrrr88,not_exact,,,,swag,en,Disney,none
erickswaggy,not_exact,,,,swag,en,Disney,none
maximino daniel,not_exact,,,,no da,en,Disney,none
insan3panda,not_exact,,,,panda,en,Disney,none
lafocatuerta,not_exact,,,,foc,en,Vulgarity,high
Swag_Got_Me,not_exact,,,,swag,en,Disney,none
RunningPandas,not_exact,,,,panda,en,Disney,none
peter_panda,not_exact,,,,panda,en,Disney,none
Celestialnova,not_exact,,,,ln,en,Disney,none
MiaSupermegafoxyawesomehot,not_exact,,,,meh,en,Disney,none
Rodgersfamily,not_exact,,,,rodger,en,Disney,none
menegroth312,not_exact,,,,neg,en,Disney,none
zonnique1003,not_exact,,,,niq,en,Bigotry-Racism;Microsoft;Vulgarity,high
smittyrx,not_exact,,,,mitt,en,Disney,none
richiejack,not_exact,,,,ejac,en,Grooming;Microsoft;Sexual,high
Oneghost2000,not_exact,,,,neg,en,Disney,none
thevirtualpanda,not_exact,,,,panda,en,Disney,none
pastraner199,not_exact,,,,pas,en,Disney,none
Malnichuckmm,not_exact,,,,ln,en,Disney,none
PandasRock566,not_exact,,,,panda,en,Disney,none
kevinswagking,not_exact,,,,swag,en,Disney,none
Sierraswag,not_exact,,,,swag,en,Disney,none
lilninja0823,not_exact,,,,ln,en,Disney,none
lilninja8399,not_exact,,,,ln,en,Disney,none
SwagKang69,not_exact,,,,swag,en,Disney,none
abelincoln33,not_exact,,,,ln,en,Disney,none
ManaPanda,not_exact,,,,panda,en,Disney,none
MelnickFamily,not_exact,,,,ln,en,Disney,none
RavenMittens,not_exact,,,,mitt,en,Disney,none
IN1994,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
Rican199,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
SailorKittenPandaKoala,not_exact,,,,panda,en,Disney,none
Jinegab123,not_exact,,,,neg,en,Disney,none
Trampas9,not_exact,,,,pas,en,Disney,none
Cupasoop,not_exact,,,,pas,en,Disney,none
Pascal_2005,not_exact,,,,pas,en,Disney,none
Smitty74USMC,not_exact,,,,mitt,en,Disney,none
Pandarobot1,not_exact,,,,panda,en,Disney,none
Pandarobotuk,not_exact,,,,panda,en,Disney,none
AdsSwagger,not_exact,,,,swag,en,Disney,none
abelnba,not_exact,,,,ln,en,Disney,none
jojo swage,not_exact,,,,swag,en,Disney,none
connelln,not_exact,,,,ln,en,Disney,none
king_swagg_18,not_exact,,,,swag,en,Disney,none
gracerocker76,not_exact,,,,rocker,en,Disney,none
DenEllNin,not_exact,,,,ln,en,Disney,none
PaceJackson,not_exact,,,,ejac,en,Grooming;Microsoft;Sexual,high
SwagMDG,not_exact,,,,swag,en,Disney,none
SpwatLnk,not_exact,,,,ln,en,Disney,none
UniqueAnique2004,not_exact,,,,niq,en,Bigotry-Racism;Microsoft;Vulgarity,high
MaliceInWndrlnd,not_exact,,,,ln,en,Disney,none
adamcoleman1978,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
Callumeh,not_exact,,,,meh,en,Disney,none
Koolninja108,not_exact,,,,ln,en,Disney,none
AwesomeHobbit,not_exact,,,,meh,en,Disney,none
pandaman 6426,not_exact,,,,panda,en,Disney,none
Tacosliketacos,not_exact,,,,taco,en,Disney,none
Logan1991,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
monique_nz,not_exact,,,,niq,en,Bigotry-Racism;Microsoft;Vulgarity,high
Ebethrn19,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
DashAttack,not_exact,,,,shat,en,Microsoft;Vulgarity,high
Randalrocker23614,not_exact,,,,rocker,en,Disney,none
LuquitaConAmigosxDxD,not_exact,,,,taco,en,Disney,none
Primejackup24,not_exact,,,,ejac,en,Grooming;Microsoft;Sexual,high
swagmasterfly,not_exact,,,,swag,en,Disney,none
trishat,not_exact,,,,shat,en,Microsoft;Vulgarity,high
Pandainfinity,not_exact,,,,panda,en,Disney,none
lnier888,not_exact,,,,ln,en,Disney,none
Derocker1000,not_exact,,,,rocker,en,Disney,none
eyaln1,not_exact,,,,ln,en,Disney,none
eyaln,not_exact,,,,ln,en,Disney,none
Maddin1976,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
felixpascal2007,not_exact,,,,pas,en,Disney,none
Schnuffelchen,not_exact,,,,felch,en,Microsoft;Vulgarity,high
daniel.pasquale7,not_exact,,,,pas,en,Disney,none
SHNIGALDORF,not_exact,,,,niga,en,Bigotry-Racism;Microsoft;Vulgarity,high
Berrymoon1981,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
dashattack18,not_exact,,,,shat,en,Microsoft;Vulgarity,high
swaggirl234,not_exact,,,,swag,en,Disney,none
lilzgotswag,not_exact,,,,swag,en,Disney,none
John1954,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
PandaOracle,not_exact,,,,panda,en,Disney,none
infin1998,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
Znegil,not_exact,,,,neg,en,Disney,none
Glenn1995,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
pasha1322,not_exact,,,,pas,en,Disney,none
Sonneg,not_exact,,,,neg,en,Disney,none
Mina Loupas,not_exact,,,,pas,en,Disney,none
harrisonlovestacos,not_exact,,,,taco,en,Disney,none
HurricaneGX,not_exact,,,,neg,en,Disney,none
KAYLASWAGGER09,not_exact,,,,swag,en,Disney,none
winneganfake,not_exact,,,,neg,en,Disney,none
kian1999,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
niia21swagga,not_exact,,,,swag,en,Disney,none
Jack Barba Negra,not_exact,,,,neg,en,Disney,none
swagg_ninja11,not_exact,,,,swag,en,Disney,none
binpas,not_exact,,,,pas,en,Disney,none
xxTenPandaToyz,not_exact,,,,panda,en,Disney,none
mompanda,not_exact,,,,panda,en,Disney,none
passalacqua,not_exact,,,,pas,en,Disney,none
tacomaco66,not_exact,,,,taco,en,Disney,none
michaelnsync,not_exact,,,,ln,en,Disney,none
AppleJack2007,not_exact,,,,ejac,en,Grooming;Microsoft;Sexual,high
passi0ndrag0n,not_exact,,,,pas,en,Disney,none
malaikan1998,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
tacoboyswag,not_exact,,,,taco,en,Disney,none,swag,en,Disney,none
asen1992,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
Nilnoc0516,not_exact,,,,ln,en,Disney,none
Renegade Derezzer,not_exact,,,,neg,en,Disney,none
havin1993,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
Angiejack8288,not_exact,,,,ejac,en,Grooming;Microsoft;Sexual,high
swagerboy,not_exact,,,,swag,en,Disney,none
papas800,not_exact,,,,pas,en,Disney,none
SwagTastrophy,not_exact,,,,swag,en,Disney,none
MEHRADSYS,not_exact,,,,meh,en,Disney,none
POLARPANDAII,not_exact,,,,panda,en,Disney,none
melneko92,not_exact,,,,ln,en,Disney,none
elnida1976,not_exact,,,,ln,en,Disney,none
Creepypasta1234,not_exact,,,,pas,en,Disney,none
caleblimeh,not_exact,,,,meh,en,Disney,none
Aaron1910,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
welshman1971,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
matthayman1971,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
Imaredpanda,not_exact,,,,panda,en,Disney,none
mschmitt6,not_exact,,,,mitt,en,Disney,none
martin19840912,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
ShadowPandaLCG,not_exact,,,,panda,en,Disney,none
stranegguy999,not_exact,,,,neg,en,Disney,none
DisneyTeen1995,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
lPaskius,not_exact,,,,pas,en,Disney,none
LilNixxy90,not_exact,,,,ln,en,Disney,none
swagster00000,not_exact,,,,swag,en,Disney,none
Wild Rocker01,not_exact,,,,rocker,en,Disney,none
Choco-Taco-Loco,not_exact,,,,taco,en,Disney,none
emilnils,not_exact,,,,ln,en,Disney,none
Totalness,not_exact,,,,ln,en,Disney,none
bigbedainegf,not_exact,,,,neg,en,Disney,none
Tanman1909,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
jayswagrocket,not_exact,,,,swag,en,Disney,none
yoshiteddy64,not_exact,,,,shite,en,Microsoft;Vulgarity,high,shit,en,Microsoft;Vulgarity,high
lukyrocker,not_exact,,,,rocker,en,Disney,none
WelcomeHome88,not_exact,,,,meh,en,Disney,none
DropKickPanda,not_exact,,,,panda,en,Disney,none
Tigersfan19,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
Golnar77,not_exact,,,,ln,en,Disney,none
BHxpandaZz,not_exact,,,,panda,en,Disney,none
swagboy99,not_exact,,,,swag,en,Disney,none
marjolijn1997,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
abejack51,not_exact,,,,ejac,en,Grooming;Microsoft;Sexual,high
ChrystalNoel,not_exact,,,,ln,en,Disney,none
swagsaint,not_exact,,,,swag,en,Disney,none
HWalnut,not_exact,,,,ln,en,Disney,none
swagcat1616,not_exact,,,,swag,en,Disney,none
archiejack16,not_exact,,,,ejac,en,Grooming;Microsoft;Sexual,high
talnhess,not_exact,,,,ln,en,Disney,none
Frankiesmooth,not_exact,,,,smooth,en,Disney,none
smitty4465,not_exact,,,,mitt,en,Disney,none
nullmatrix,not_exact,,,,null,en,Disney,none
haneguy,not_exact,,,,neg,en,Disney,none
jjlnbpt,not_exact,,,,ln,en,Disney,none
purplepanda217,not_exact,,,,panda,en,Disney,none
pandaBOYmoo,not_exact,,,,panda,en,Disney,none
focoplaybox,not_exact,,,,foc,en,Vulgarity,high
colnorth,not_exact,,,,ln,en,Disney,none
greeneggsnhamm,not_exact,,,,neg,en,Disney,none
Lincoln1208,not_exact,,,,ln,en,Disney,none
amirgotswag,not_exact,,,,swag,en,Disney,none
PandaJC71,not_exact,,,,panda,en,Disney,none
angry_Taco,not_exact,,,,taco,en,Disney,none
RDpascua,not_exact,,,,pas,en,Disney,none
Hoverman1977,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
4milnes,not_exact,,,,ln,en,Disney,none
truthfulnerd,not_exact,,,,ln,en,Disney,none
Dino Magginio,not_exact,,,,no ma,en,Disney,none
jayson1977,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
Tanglejack,not_exact,,,,ejac,en,Grooming;Microsoft;Sexual,high
Saruman1980,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
Sann1990,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
EpicPanda,not_exact,,,,panda,en,Disney,none
swaggo,not_exact,,,,swag,en,Disney,none
tmlincoln,not_exact,,,,ln,en,Disney,none
grnlntrn33,not_exact,,,,ln,en,Disney,none
KP Swag,not_exact,,,,swag,en,Disney,none
Smittyinfit,not_exact,,,,mitt,en,Disney,none
Nadzdolna11,not_exact,,,,ln,en,Disney,none
Simplymeh6573,not_exact,,,,meh,en,Disney,none
swag_kidquay,not_exact,,,,swag,en,Disney,none
DarkPassenger84,not_exact,,,,pas,en,Disney,none
Jennyxln,not_exact,,,,ln,en,Disney,none
LethalNFS,not_exact,,,,ln,en,Disney,none
Joyce(panda),not_exact,,,,panda,en,Disney,none
alnhntr,not_exact,,,,ln,en,Disney,none
andypanda2004,not_exact,,,,panda,en,Disney,none
Pecan panda,not_exact,,,,panda,en,Disney,none
jaycenswagg,not_exact,,,,swag,en,Disney,none
jackswaggerbrown,not_exact,,,,swag,en,Disney,none
UltraPanda3000,not_exact,,,,panda,en,Disney,none
Inspiron1963,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
slniecko,not_exact,,,,ln,en,Disney,none
poepanda423,not_exact,,,,panda,en,Disney,none
ZanManPanda,not_exact,,,,panda,en,Disney,none
kiddswagg13,not_exact,,,,swag,en,Disney,none
halorecon1998,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
TheSwags,not_exact,,,,swag,en,Disney,none
Harrison1969,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
Hawthorneln,not_exact,,,,ln,en,Disney,none
Swaggsickkid213,not_exact,,,,swag,en,Disney,none
dnulnayr,not_exact,,,,ln,en,Disney,none
LilNHWolf,not_exact,,,,ln,en,Disney,none
kssmitt76,not_exact,,,,mitt,en,Disney,none
Smittydraws,not_exact,,,,mitt,en,Disney,none
liechnln,not_exact,,,,ln,en,Disney,none
pashai23,not_exact,,,,pas,en,Disney,none
TheOneWhoHasSwag,not_exact,,,,swag,en,Disney,none
tonyman1992,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
AshitakaWolf,not_exact,,,,shit,en,Microsoft;Vulgarity,high
Inzanegamr,not_exact,,,,neg,en,Disney,none
incredible_swag23,not_exact,,,,swag,en,Disney,none
bigsmooth302,not_exact,,,,smooth,en,Disney,none
lolwutnegitiv,not_exact,,,,neg,en,Disney,none
SgtBrian19,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
IncredibleJacob,not_exact,,,,ejac,en,Grooming;Microsoft;Sexual,high
DisneySwagg564,not_exact,,,,swag,en,Disney,none
Yasiman19,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
Rulnic,not_exact,,,,ln,en,Disney,none
iballisticPanda,not_exact,,,,panda,en,Disney,none
lngspa,not_exact,,,,ln,en,Disney,none
kermitthefrog76,not_exact,,,,mitt,en,Disney,none
nerdswagg08,not_exact,,,,swag,en,Disney,none
Badkiddswag,not_exact,,,,swag,en,Disney,none
hummer54,not_exact,,,,hummer,en,Microsoft;Sexual,high
WILLnDAD,not_exact,,,,ln,en,Disney,none
Valnor,not_exact,,,,ln,en,Disney,none
RhesusNegaitv,not_exact,,,,neg,en,Disney,none
Chocoman19,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
FinnMcMissile,not_exact,,,,missile,en,Weapons,none
rocker the pirate,not_exact,,,,rocker,en,Disney,none
lorenzoswaggto,not_exact,,,,swag,en,Disney,none
TurkPyTHoN,not_exact,,,,python,en,Disney,none
Abnegaci�_n,not_exact,,,,neg,en,Disney,none
PugTaco63,not_exact,,,,taco,en,Disney,none
Milney 15,not_exact,,,,ln,en,Disney,none
JulieElna,not_exact,,,,ln,en,Disney,none
Missiletec,not_exact,,,,missile,en,Weapons,none
DjindaDanique,not_exact,,,,niq,en,Bigotry-Racism;Microsoft;Vulgarity,high
bropas2000,not_exact,,,,pas,en,Disney,none
quepas,not_exact,,,,pas,en,Disney,none
infin1971,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
pandaduda,not_exact,,,,panda,en,Disney,none
PapaSchmitte,not_exact,,,,pas,en,Disney,none,mitt,en,Disney,none
litlnerd,not_exact,,,,ln,en,Disney,none
KoolnCrazy15,not_exact,,,,ln,en,Disney,none
Rodgerson,not_exact,,,,rodger,en,Disney,none
fruitieswagg,not_exact,,,,swag,en,Disney,none
waumpaser,not_exact,,,,pas,en,Disney,none
mryoloswagboy,not_exact,,,,swag,en,Disney,none
DawnyDawn1975,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
TacoGravy,not_exact,,,,taco,en,Disney,none
SwagMeisterOfSwag,not_exact,,,,swag,en,Disney,none
swaggerman123,not_exact,,,,swag,en,Disney,none
CountryRocker1995,not_exact,,,,rocker,en,Disney,none
PandaPLAN3T,not_exact,,,,panda,en,Disney,none
jpkn1949ford8n,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
Tru3_Swagg,not_exact,,,,swag,en,Disney,none
TacosPlz,not_exact,,,,taco,en,Disney,none
amzing swagster,not_exact,,,,swag,en,Disney,none
talnille,not_exact,,,,ln,en,Disney,none
Selnina06,not_exact,,,,ln,en,Disney,none
marmitton14,not_exact,,,,mitt,en,Disney,none
youngswagger93,not_exact,,,,swag,en,Disney,none
panda117089,not_exact,,,,panda,en,Disney,none
Rupasinghe,not_exact,,,,pas,en,Disney,none
Aero_swagg,not_exact,,,,swag,en,Disney,none
Taco Bite,not_exact,,,,taco,en,Disney,none
pwnedpanda999,not_exact,,,,panda,en,Disney,none
IncrediblePanda,not_exact,,,,panda,en,Disney,none
Kakun1988$,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
assassin19,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
keanpanda,not_exact,,,,panda,en,Disney,none
dylchillnova,not_exact,,,,ln,en,Disney,none
Mehdi2587,not_exact,,,,meh,en,Disney,none
Jamson1976,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
coljohnson1981,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
yillis pas,not_exact,,,,pas,en,Disney,none
mittoran,not_exact,,,,mitt,en,Disney,none
crystalmoon1974,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
Jedipanda,not_exact,,,,panda,en,Disney,none
SadPanda284,not_exact,,,,panda,en,Disney,none
Swag1104,not_exact,,,,swag,en,Disney,none
Pandaniel22,not_exact,,,,panda,en,Disney,none
moon rocker,not_exact,,,,rocker,en,Disney,none
The_redpanda,not_exact,,,,panda,en,Disney,none
jcoolness3,not_exact,,,,ln,en,Disney,none
Minigru,not_exact,,,,nigr,en,Bigotry-Racism;Microsoft;Vulgarity,high
PaulnKev,not_exact,,,,ln,en,Disney,none
Blnuzum,not_exact,,,,ln,en,Disney,none
ATKpanda,not_exact,,,,panda,en,Disney,none
Panda_Guts,not_exact,,,,panda,en,Disney,none
PandazHopie,not_exact,,,,panda,en,Disney,none
Mrswager1208,not_exact,,,,swag,en,Disney,none
davyjonesfan1966,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
TheJackal Okreeyle,not_exact,,,,ejac,en,Grooming;Microsoft;Sexual,high
marian1944,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
LelNugget,not_exact,,,,ln,en,Disney,none
PasnikFamily,not_exact,,,,pas,en,Disney,none
Chishatch207,not_exact,,,,shat,en,Microsoft;Vulgarity,high
passthemike,not_exact,,,,pas,en,Disney,none
FLiPCHiLLN,not_exact,,,,ln,en,Disney,none
melmen1998,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
jasontln,not_exact,,,,ln,en,Disney,none
espasial19,not_exact,,,,pas,en,Disney,none
walnij sie,not_exact,,,,ln,en,Disney,none
sebastian1991,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
Pasch72,not_exact,,,,pas,en,Disney,none
memotrmehmet,not_exact,,,,meh,en,Disney,none
loralyn1960,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
swhummer,not_exact,,,,hummer,en,Microsoft;Sexual,high
SeanEGuy,not_exact,,,,neg,en,Disney,none
Negative596,not_exact,,,,neg,en,Disney,none
pitterpanda,not_exact,,,,panda,en,Disney,none
funkypanda122,not_exact,,,,panda,en,Disney,none
Stijn1991,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
JaneThePanda,not_exact,,,,panda,en,Disney,none
papasmelliot,not_exact,,,,pas,en,Disney,none
Mashyta91,not_exact,,,,shyt,en,Microsoft;Vulgarity,high
daltongang9,not_exact,,,,tonga,en,Disney,none
Nelsonln,not_exact,,,,ln,en,Disney,none
YMCALincoln,not_exact,,,,ln,en,Disney,none
javiera lejandra pasten manque,not_exact,,,,pas,en,Disney,none
Whiteninjaswag,not_exact,,,,swag,en,Disney,none
Alextaconic,not_exact,,,,taco,en,Disney,none
Eaglesfan1980,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
pablojoejack,not_exact,,,,ejac,en,Grooming;Microsoft;Sexual,high
McQueen1981,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
swagdude,not_exact,,,,swag,en,Disney,none
MaryN1994,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
mr.swaggkids,not_exact,,,,swag,en,Disney,none
