Word,Match Type,Language,Type,Severity,Substring Match,Language,Type,Severity,Substring Match,...
user_jyazijid_new,not_exact,,,,id,es,Account;PII,medium,azi,de,Vulgarity,medium
BenDover,not_exact,,,,dover,es,Places,medium
bigjjacobson,not_exact,,,,bi,pt,Sexual,medium,ob,pt,Sexual,medium,so,da,Bullying,high,jaco,es,Alcohol-Drug,medium
strykker68,not_exact,,,,kk,fi,Weapons,medium
osh-it,not_exact,,,,osh,ar,Sexual;Vulgarity,medium
panty_hose,not_exact,,,,ho,da,Bullying;Sexual,high
xbytchx,not_exact,,,,bytch,de,Sexual,medium
WparkFC,not_exact,,,,rk,fi,Weapons,mild,park,de,PII,medium
WparkCFB,not_exact,,,,fb,da,PII,medium,rk,fi,Weapons,mild,park,de,PII,medium
cconradx,not_exact,,,,con,fr,Microsoft;Vulgarity,medium
SandyHook,not_exact,,,,ho,da,Bullying;Sexual,high,sandy,es,Places,medium
Johnzcuc45_,not_exact,,,,cu,pt,Microsoft;Vulgarity,medium
Christinezl9d2e_,not_exact,,,,christ,de,Religion,medium
rauffant,not_exact,,,,rau,no,Microsoft;Vulgarity,medium
david053,not_exact,,,,id,es,Account;PII,medium
uhacjason33,not_exact,,,,so,da,Bullying,high
callgood44,not_exact,,,,allgood,es,Places,medium
mpkoff,not_exact,,,,pk,zh,Microsoft,medium,koff,fi,Alcohol-Drug,medium
HenryL1987,not_exact,,,,henry,es,Places,medium
kidczm,not_exact,,,,id,es,Account;PII,medium
bobbyczmchild1,not_exact,,,,bb,es,PII,medium,ob,pt,Sexual,medium
ecohenofficial,not_exact,,,,fic,de,Microsoft;Sexual;Vulgarity,medium
TitchBits,not_exact,,,,bi,pt,Sexual,medium
jjuwan99,not_exact,,,,ju,ja,Bigotry-Racism,medium
Abe1948,not_exact,,,,abe,da,Bullying,mild
INGRAMOS1,not_exact,,,,mos,ar,Sexual;Vulgarity,high,gram,es,PII,medium,ramos,es,Names-Last,medium
fockerindiaz,not_exact,,,,diaz,es,Names-Last,medium,focke,fr,Vulgarity,medium,focker,da,Vulgarity,high,fock,da,Microsoft;Sexual,high
bill33465,not_exact,,,,bi,pt,Sexual,medium
James36768,not_exact,,,,james,es,Names-Last,medium,ames,es,Places,medium
rtabit42,not_exact,,,,bi,pt,Sexual,medium,rt,es,PII,medium
Indotexan,not_exact,,,,dot,es,Bullying;Microsoft,medium,ote,fr,Sexual,medium
Griffin21730,not_exact,,,,griffin,es,Names-Last,medium
CuminLover,not_exact,,,,cu,pt,Microsoft;Vulgarity,medium,cum,da,Sexual,severe,lover,es,Grooming;PII,medium
toledoj4,not_exact,,,,toledo,es,Places,medium
jackson52887,not_exact,,,,88,de,Bigotry-Racism,medium,so,da,Bullying,high,jackson,es,Places,medium
jeromej55,not_exact,,,,ero,ja,Sexual;Vulgarity,high,jerome,es,Places,medium
PeterFile69,not_exact,,,,69,ja,Microsoft;Sexual;Vulgarity,severe,pet,fr,Alcohol-Drug,medium
ereyes26,not_exact,,,,reyes,es,Names-Last,medium
ovenbakedjews,not_exact,,,,jew,ja,Bigotry-Racism,medium
BRENTG84,not_exact,,,,tg,fr,Vulgarity,medium
james9408,not_exact,,,,james,es,Names-Last,medium,ames,es,Places,medium
911insidejob,not_exact,,,,ob,pt,Sexual,medium,id,es,Account;PII,medium
BigBlue1251,not_exact,,,,bi,pt,Sexual,medium
Mark61126,not_exact,,,,rk,fi,Weapons,mild
Oberwankernobi,not_exact,,,,wank,fr,Vulgarity,medium,bi,pt,Sexual,medium,ob,pt,Sexual,medium,nobi,ja,Vulgarity,high
Cheng1165,not_exact,,,,che,es,Vulgarity,medium
AtlantaRangers,not_exact,,,,atlanta,es,Places,medium,tara,pt,Sexual,none,anta,pt,Bullying,medium
Crystal97640,not_exact,,,,tal,de,PII,medium,crystal,pt,Alcohol-Drug,medium
bengalsredwings,not_exact,,,,benga,pt,Sexual,medium
emkcuf,not_exact,,,,cu,pt,Microsoft;Vulgarity,medium
Milton2700,not_exact,,,,milton,es,Places,medium
Steph032697,not_exact,,,,69,ja,Microsoft;Sexual;Vulgarity,severe
Yes I came to troll,not_exact,,,,came,fr,Alcohol-Drug,medium,troll,no,Bullying,mild
ap2190,not_exact,,,,190,pt,Harm-Abuse;Threats,medium
lavalle313,not_exact,,,,laval,es,Places,medium
ne14abj,not_exact,,,,bj,da,Sexual,severe
지랄맞은,exact,ko,Microsoft,medium
negro,exact,ja,Bigotry-Racism,high
